"","id","neighbourhood_cleansed","latitude","longitude","room_type","accommodates","price","has_availability","number_of_reviews","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"175",259679,"Highland Park",34.10707,-118.19155,"Entire home/apt",2,"$110.00",TRUE,57,4.37,4.23,3.94,4.83,4.81,4.06,4.34,FALSE
"176",197756,"Silver Lake",34.08618,-118.27651,"Entire home/apt",3,"$138.00",TRUE,139,4.73,4.77,4.82,4.9,4.91,4.91,4.61,FALSE
"177",260698,"Pasadena",34.16589,-118.12312,"Entire home/apt",6,"$500.00",TRUE,3,5,5,5,5,5,5,4.67,FALSE
"178",198613,"Fairfax",34.08538,-118.34455,"Entire home/apt",1,"$80.00",TRUE,16,5,4.94,4.94,5,5,4.75,4.88,FALSE
"179",360147,"Echo Park",34.07567,-118.25068,"Entire home/apt",2,"$150.00",TRUE,47,4.85,4.56,4.6,4.93,4.87,4.71,4.69,FALSE
"180",262430,"Agua Dulce",34.50806,-118.31934,"Private room",2,"$68.00",TRUE,124,4.83,4.84,4.84,4.97,4.99,4.89,4.8,FALSE
"181",361703,"West Hollywood",34.09182,-118.3773,"Private room",2,"$93.00",TRUE,545,4.86,4.86,4.78,4.92,4.92,4.96,4.85,FALSE
"182",203991,"Sawtelle",34.03301,-118.46104,"Entire home/apt",2,"$105.00",TRUE,3,4.67,5,5,4.67,5,4.67,4.67,FALSE
"183",206662,"Hollywood Hills West",34.1042,-118.34748,"Private room",1,"$42.00",TRUE,94,4.82,4.8,4.76,4.89,4.92,4.92,4.87,FALSE
"184",266566,"Hollywood Hills",34.10864,-118.32937,"Private room",1,"$67.00",TRUE,4,5,5,4.33,4.67,5,4.67,5,TRUE
"185",210489,"Pico-Robertson",34.05303,-118.39449,"Entire home/apt",8,"$340.00",TRUE,14,4.57,4.57,4.5,4.93,4.93,4.43,4.64,FALSE
"186",365635,"Hollywood",34.09543,-118.35066,"Entire home/apt",2,"$125.00",TRUE,4,5,5,4.67,5,5,5,4,FALSE
"187",266975,"Venice",33.99764,-118.46465,"Entire home/apt",2,"$235.00",TRUE,342,4.95,4.95,4.96,4.95,4.96,4.86,4.84,FALSE
"188",371373,"Venice",33.99185,-118.47796,"Entire home/apt",4,"$319.00",TRUE,8,5,5,5,4.88,5,5,4.75,TRUE
"189",210855,"Santa Monica",34.02447,-118.48942,"Private room",1,"$39.00",TRUE,338,4.52,4.6,4.36,4.74,4.74,4.82,4.58,FALSE
"190",268130,"Venice",33.98844,-118.46765,"Entire home/apt",4,"$154.00",TRUE,62,4.64,4.64,4.73,4.8,4.79,4.93,4.66,FALSE
"191",371574,"Echo Park",34.08899,-118.24415,"Entire home/apt",2,"$69.00",TRUE,14,4.79,4.86,4.36,4.93,4.93,4.93,4.93,FALSE
"192",269521,"Pacific Palisades",34.04846,-118.5381,"Entire home/apt",2,"$178.00",TRUE,31,4.67,4.77,4.37,4.86,4.9,4.9,4.72,FALSE
"193",374590,"Silver Lake",34.09451,-118.27413,"Entire home/apt",3,"$418.00",TRUE,28,4.92,4.83,4.91,4.87,4.96,4.96,4.65,FALSE
"194",375882,"Los Feliz",34.10839,-118.28976,"Entire home/apt",3,"$120.00",TRUE,7,4.71,4.71,4.57,5,5,5,5,FALSE
"195",212036,"Sun Valley",34.22532,-118.39592,"Entire home/apt",4,"$99.00",TRUE,157,4.34,4.41,4.46,4.89,4.86,4.49,4.39,FALSE
"196",438472,"South Pasadena",34.1135,-118.16084,"Private room",1,"$85.00",TRUE,60,4.86,4.84,4.79,4.93,4.88,4.98,4.8,FALSE
"197",272637,"Redondo Beach",33.83951,-118.38002,"Private room",1,"$70.00",TRUE,45,4.93,4.96,4.78,5,5,4.98,4.84,FALSE
"198",440133,"Hollywood",34.09827,-118.352,"Entire home/apt",3,"$130.00",TRUE,15,4.54,4.85,4.69,4.62,4.38,4.92,4.75,FALSE
"199",440908,"Beverly Hills",34.07283,-118.40735,"Entire home/apt",2,"$300.00",TRUE,66,4.45,4.72,4.66,4.82,4.91,4.95,4.62,TRUE
"200",273119,"Venice",33.99618,-118.45439,"Entire home/apt",2,"$131.00",TRUE,215,4.73,4.83,4.77,4.89,4.88,4.85,4.75,FALSE
"201",441166,"Long Beach",33.76478,-118.13349,"Private room",2,"$125.00",TRUE,17,5,4.93,4.71,5,4.93,4.85,4.86,FALSE
"202",446566,"Hollywood",34.09557,-118.34064,"Private room",1,"$42.00",TRUE,24,4.87,4.74,4.35,4.87,4.87,4.91,4.78,FALSE
"203",446757,"Hollywood",34.10336,-118.32366,"Entire home/apt",6,"$186.00",TRUE,41,4.59,4.61,4.56,4.9,4.83,4.88,4.6,TRUE
"204",376740,"Hermosa Beach",33.85446,-118.39645,"Private room",2,"$130.00",TRUE,276,4.94,4.96,4.79,4.97,4.98,4.98,4.94,TRUE
"205",278106,"Venice",33.97975,-118.46494,"Entire home/apt",3,"$189.00",TRUE,52,4.63,4.61,4.39,4.71,4.63,4.86,4.6,FALSE
"206",278184,"Venice",33.9911,-118.47861,"Entire home/apt",2,"$126.00",TRUE,23,4.9,4.95,4.6,4.9,5,4.95,4.75,FALSE
"207",377271,"Mid-Wilshire",34.0667,-118.35127,"Entire home/apt",3,"$175.00",TRUE,2,4.5,5,4.5,5,5,5,4.5,FALSE
"208",453527,"Venice",34.00323,-118.46589,"Entire home/apt",2,"$151.00",TRUE,154,4.61,4.71,4.61,4.75,4.64,4.65,4.54,TRUE
"209",455114,"Hollywood Hills",34.10914,-118.33251,"Private room",2,"$85.00",TRUE,38,4.83,4.76,4.82,5,4.88,4.47,4.68,FALSE
"210",381068,"Topanga",34.11307,-118.60925,"Entire home/apt",4,"$261.00",TRUE,196,4.95,4.96,4.88,4.98,4.98,4.87,4.87,FALSE
"211",286019,"Burbank",34.15787,-118.32,"Private room",2,"$115.00",TRUE,54,4.74,4.77,4.7,4.94,4.79,4.88,4.69,FALSE
"212",387562,"Topanga",34.08655,-118.59557,"Entire home/apt",2,"$239.00",FALSE,280,4.95,4.95,4.97,4.98,4.95,4.95,4.8,FALSE
"213",460731,"Manhattan Beach",33.90045,-118.40868,"Entire home/apt",1,"$160.00",TRUE,17,4.88,4.94,4.94,5,5,4.94,4.76,FALSE
"214",286866,"Atwater Village",34.11224,-118.25668,"Entire home/apt",5,"$194.00",TRUE,541,4.89,4.89,4.86,4.96,4.95,4.9,4.82,FALSE
"215",462726,"Sherman Oaks",34.15898,-118.4593,"Entire home/apt",2,"$93.00",TRUE,279,4.93,4.94,4.94,4.99,4.98,4.9,4.91,FALSE
"216",393966,"Downtown",34.04805,-118.23797,"Private room",1,"$42.00",TRUE,273,4.86,4.85,4.81,4.86,4.9,4.86,4.87,TRUE
"217",287339,"Malibu",34.03862,-118.62243,"Entire home/apt",6,"$1,900.00",TRUE,91,4.97,4.99,4.95,4.99,4.98,4.97,4.81,FALSE
"218",394508,"Hollywood",34.0967,-118.33316,"Entire home/apt",2,"$149.00",TRUE,76,4.77,4.92,4.77,4.93,4.93,4.93,4.76,FALSE
"219",394904,"Santa Monica",34.00351,-118.478,"Entire home/apt",3,"$507.00",TRUE,47,4.89,4.83,4.77,4.98,5,4.96,4.64,FALSE
"220",395221,"Beverly Hills",34.0785,-118.41364,"Entire home/apt",3,"$185.00",TRUE,131,4.95,4.96,4.94,4.98,4.98,4.98,4.88,FALSE
"221",395305,"Glassell Park",34.12887,-118.23526,"Entire home/apt",4,"$85.00",TRUE,291,4.9,4.91,4.89,4.93,4.91,4.8,4.8,FALSE
"222",463903,"Echo Park",34.07446,-118.25831,"Entire home/apt",8,"$339.00",TRUE,52,4.61,4.71,4.71,4.69,4.67,4.73,4.55,FALSE
"223",468573,"Long Beach",33.76459,-118.13367,"Private room",2,"$125.00",TRUE,9,4.43,4.86,4.86,4.71,4.86,5,4.86,FALSE
"224",469951,"Venice",33.98861,-118.45721,"Entire home/apt",6,"$300.00",TRUE,45,4.87,4.89,4.86,5,4.98,4.84,4.79,FALSE
"225",288038,"Harvard Heights",34.04717,-118.3121,"Shared room",4,"$35.00",TRUE,78,4.72,4.75,4.89,4.86,4.8,4.04,4.73,FALSE
"226",472748,"Venice",33.98746,-118.46641,"Entire home/apt",6,"$350.00",TRUE,487,4.96,4.96,4.96,4.98,4.98,4.94,4.86,TRUE
"227",482704,"Glendale",34.15553,-118.23535,"Private room",1,"$55.00",TRUE,20,4.95,5,5,5,4.95,5,5,FALSE
"228",400478,"Harvard Heights",34.04762,-118.3125,"Shared room",4,"$35.00",TRUE,38,4.73,4.76,4.81,4.81,4.89,4.27,4.81,FALSE
"229",288061,"Arlington Heights",34.04611,-118.31389,"Shared room",2,"$40.00",TRUE,37,4.67,4.64,4.83,4.86,4.89,4.27,4.68,FALSE
"230",288428,"Van Nuys",34.19141,-118.48034,"Private room",2,"$95.00",TRUE,167,4.9,4.9,4.88,4.99,4.98,4.85,4.92,FALSE
"231",490221,"Brentwood",34.06462,-118.4919,"Entire home/apt",8,"$800.00",TRUE,46,4.93,4.98,5,5,5,4.96,4.91,FALSE
"232",400940,"Del Rey",33.99077,-118.42775,"Entire home/apt",3,"$169.00",TRUE,581,4.73,4.79,4.62,4.89,4.88,4.8,4.74,FALSE
"233",288779,"Arlington Heights",34.04572,-118.31367,"Shared room",4,"$35.00",TRUE,19,4.44,4.74,4.63,4.84,4.89,4.21,4.42,FALSE
"234",290530,"Long Beach",33.76901,-118.18119,"Entire home/apt",2,"$79.00",TRUE,65,4.52,4.66,4.68,4.68,4.58,4.53,4.66,TRUE
"235",400984,"West Hollywood",34.08736,-118.35392,"Entire home/apt",1,"$114.00",TRUE,8,5,5,4.88,5,5,5,4.88,FALSE
"236",402053,"Woodland Hills",34.16958,-118.65344,"Entire home/apt",2,"$80.00",TRUE,124,4.78,4.86,4.93,4.93,4.88,4.85,4.74,FALSE
"237",404691,"Harvard Heights",34.04734,-118.31183,"Shared room",4,"$35.00",TRUE,27,4.69,4.7,4.89,4.81,4.78,4.11,4.74,FALSE
"238",492235,"Mar Vista",34.00858,-118.45334,"Entire home/apt",2,"$140.00",TRUE,431,4.91,4.94,4.92,4.97,4.94,4.9,4.88,TRUE
"239",296379,"Fairfax",34.08517,-118.35453,"Entire home/apt",2,"$114.00",TRUE,110,4.91,4.89,4.73,4.97,5,4.96,4.93,FALSE
"240",404795,"Arlington Heights",34.04738,-118.31411,"Shared room",4,"$35.00",TRUE,27,4.81,4.85,4.74,4.81,4.81,4.26,4.7,FALSE
"241",297561,"Torrance",33.81127,-118.38859,"Private room",1,"$119.00",TRUE,2,5,5,5,5,5,5,5,FALSE
"242",494305,"West Hollywood",34.09258,-118.35655,"Entire home/apt",2,"$116.00",TRUE,13,4.8,4.75,4.25,5,5,4.83,4.42,FALSE
"243",298259,"Mar Vista",33.99795,-118.44521,"Entire home/apt",5,"$155.00",TRUE,299,4.83,4.88,4.73,4.96,4.95,4.83,4.75,TRUE
"244",405296,"Mid-Wilshire",34.06645,-118.3521,"Private room",2,"$89.00",TRUE,32,4.93,4.86,4.97,4.97,4.9,4.94,4.74,FALSE
"245",299876,"Echo Park",34.09014,-118.24872,"Entire home/apt",2,"$106.00",TRUE,23,4.95,4.95,4.95,4.9,4.95,4.86,4.81,FALSE
"246",495207,"Venice",33.98682,-118.46196,"Entire home/apt",7,"$350.00",TRUE,17,4.92,5,4.75,5,4.93,5,4.8,FALSE
"247",300311,"Arlington Heights",34.04579,-118.31363,"Private room",1,"$65.00",TRUE,32,4.57,4.59,4.62,4.86,4.79,4.03,4.48,FALSE
"248",409740,"Hollywood Hills West",34.12244,-118.36029,"Entire home/apt",8,"$804.00",TRUE,194,4.88,4.81,4.85,4.84,4.87,4.9,4.73,TRUE
"249",300323,"Harvard Heights",34.04612,-118.31176,"Shared room",4,"$35.00",TRUE,148,4.7,4.76,4.76,4.8,4.83,4.15,4.7,FALSE
"250",411493,"Pasadena",34.15482,-118.10041,"Private room",2,"$90.00",TRUE,19,4.5,4.89,4.74,4.95,4.95,4.68,4.95,FALSE
"251",411757,"Silver Lake",34.0929,-118.27854,"Private room",1,"$55.00",TRUE,4,5,4.5,4.5,5,5,5,5,FALSE
"252",300329,"Harvard Heights",34.04711,-118.31178,"Shared room",2,"$40.00",TRUE,10,4.6,4.89,4.78,5,5,3.89,4.67,FALSE
"253",414001,"Rowland Heights",33.98979,-117.91794,"Private room",3,"$56.00",TRUE,13,4.64,4.18,4.55,4.82,5,4.82,4.55,FALSE
"254",496208,"Inglewood",33.98039,-118.34627,"Private room",1,"$56.00",TRUE,42,4.83,4.76,4.73,4.9,4.88,4.76,4.73,FALSE
"255",300343,"Harvard Heights",34.04621,-118.31188,"Private room",1,"$65.00",TRUE,22,4.55,4.5,4.23,4.52,4.55,3.64,4.27,FALSE
"256",300371,"Arlington Heights",34.04656,-118.31408,"Shared room",12,"$35.00",TRUE,48,4.64,4.7,4.68,4.81,4.87,3.98,4.72,FALSE
"257",416651,"Silver Lake",34.08609,-118.27127,"Entire home/apt",2,"$250.00",TRUE,15,4.8,4.87,4.87,4.93,5,5,4.67,FALSE
"258",300407,"Harvard Heights",34.04609,-118.31187,"Shared room",4,"$35.00",TRUE,47,4.57,4.49,4.67,4.74,4.67,3.98,4.55,FALSE
"259",498014,"Venice",33.99847,-118.46617,"Private room",2,"$178.00",TRUE,113,4.92,4.96,4.94,4.92,4.96,4.84,4.83,FALSE
"260",300476,"Venice",34.00199,-118.46025,"Private room",2,"$50.00",TRUE,136,4.56,4.62,4.44,4.82,4.8,4.79,4.58,FALSE
"261",498342,"Canoga Park",34.21033,-118.61166,"Private room",4,"$85.00",TRUE,157,4.9,4.94,4.97,4.98,4.99,4.85,4.89,TRUE
"262",499612,"Downtown",34.04045,-118.2335,"Entire home/apt",2,"$383.00",TRUE,14,4.86,5,4.79,5,5,4.79,4.46,FALSE
"263",420167,"Santa Monica",34.00441,-118.47314,"Private room",1,"$71.00",TRUE,3,3.5,5,5,5,5,5,4,FALSE
"264",422037,"Venice",33.99009,-118.45531,"Entire home/apt",4,"$150.00",TRUE,65,4.42,4.52,4.45,4.84,4.78,4.6,4.47,TRUE
"265",305478,"Mid-City",34.03592,-118.33382,"Entire home/apt",3,"$109.00",TRUE,441,4.92,4.93,4.95,4.96,4.94,4.79,4.83,TRUE
"266",424793,"Silver Lake",34.0808,-118.27719,"Entire home/apt",2,"$150.00",TRUE,3,5,5,4.67,5,5,5,5,FALSE
"267",500559,"Santa Monica",34.03372,-118.47139,"Entire home/apt",4,"$148.00",TRUE,13,4.75,4.92,4.92,5,5,4.85,4.92,FALSE
"268",305722,"Lakewood",33.84692,-118.15613,"Private room",1,"$50.00",TRUE,96,4.87,4.9,4.86,4.95,4.95,4.79,4.85,FALSE
"269",424928,"Venice",33.99803,-118.47723,"Entire home/apt",3,"$157.00",TRUE,73,4.74,4.52,4.56,4.96,4.97,4.85,4.62,FALSE
"270",431476,"Hollywood",34.10336,-118.32366,"Entire home/apt",4,"$147.00",TRUE,19,4.53,4.68,4.58,4.79,4.53,4.74,4.63,TRUE
"271",502172,"Eagle Rock",34.12597,-118.22577,"Entire home/apt",4,"$320.00",TRUE,31,4.45,4.3,4.33,4.83,4.79,4.83,4.34,FALSE
"272",307541,"Venice",33.98831,-118.47154,"Private room",2,"$69.00",TRUE,16,4.15,4.19,4.31,4.31,4.44,4.75,4.13,TRUE
"273",433762,"Long Beach",33.76813,-118.12382,"Private room",6,"$125.00",TRUE,21,5,4.95,4.95,4.95,5,4.95,5,FALSE
"274",308582,"Arlington Heights",34.04775,-118.31315,"Shared room",4,"$35.00",TRUE,14,4.5,4.71,4.71,4.86,4.69,3.86,4.29,FALSE
"275",435277,"Beverly Hills",34.07173,-118.386,"Private room",2,"$78.00",TRUE,43,4.86,4.86,4.65,4.98,4.91,5,4.74,FALSE
"276",504631,"Lake Balboa",34.20169,-118.50028,"Entire home/apt",3,"$62.00",TRUE,53,4.57,4.72,4.34,4.91,4.94,4.57,4.72,FALSE
"277",308584,"Harvard Heights",34.04636,-118.31195,"Shared room",4,"$35.00",TRUE,20,4.63,4.78,4.72,4.78,4.95,4.26,4.58,FALSE
"278",437082,"Topanga",34.09769,-118.61912,"Entire home/apt",2,"$75.00",TRUE,283,4.74,4.72,4.44,4.85,4.82,4.87,4.65,TRUE
"279",438464,"Topanga",34.09782,-118.61694,"Entire home/apt",2,"$111.00",TRUE,712,4.63,4.68,4.55,4.87,4.85,4.85,4.59,TRUE
"280",507927,"Topanga",34.07282,-118.59627,"Entire home/apt",2,"$216.00",TRUE,840,4.9,4.9,4.82,4.91,4.87,4.9,4.84,TRUE
"281",510381,"Venice",33.98945,-118.4752,"Entire home/apt",2,"$150.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"282",578100,"Mar Vista",34.00758,-118.43713,"Entire home/apt",1,"$69.00",TRUE,19,4.95,4.74,4.58,5,4.95,4.84,4.84,FALSE
"283",512682,"Silver Lake",34.08975,-118.2787,"Entire home/apt",3,"$99.00",TRUE,8,5,4.86,5,5,5,5,5,FALSE
"284",513313,"Glendale",34.20834,-118.23681,"Entire home/apt",8,"$245.00",TRUE,18,4.78,4.82,4.65,4.82,4.82,4.88,4.76,FALSE
"285",687590,"Carthay",34.06329,-118.37188,"Entire home/apt",3,"$159.00",TRUE,60,4.88,4.91,4.9,4.97,4.95,4.89,4.88,FALSE
"286",688048,"Rancho Palos Verdes",33.7742,-118.3922,"Private room",2,"$93.00",TRUE,150,4.78,4.87,4.78,4.88,4.91,4.88,4.85,FALSE
"287",579927,"Venice",33.98185,-118.46691,"Entire home/apt",6,"$950.00",TRUE,94,4.84,4.86,4.87,4.9,4.89,4.89,4.65,FALSE
"288",688583,"Silver Lake",34.08974,-118.27021,"Private room",2,"$95.00",TRUE,143,4.93,4.96,4.91,4.97,4.96,4.94,4.91,FALSE
"289",514836,"Hollywood",34.099049,-118.320488,"Private room",2,"$91.00",TRUE,47,4.84,4.98,4.86,4.98,4.98,4.95,4.89,TRUE
"290",515705,"Echo Park",34.07273,-118.25646,"Entire home/apt",6,"$278.00",TRUE,20,5,4.89,4.89,5,5,4.89,4.94,FALSE
"291",580131,"Culver City",34.01044,-118.4206,"Private room",2,"$129.00",TRUE,451,4.73,4.83,4.75,4.79,4.78,4.78,4.75,FALSE
"292",518815,"Malibu",34.03074,-118.75723,"Private room",3,"$300.00",TRUE,252,4.76,4.75,4.9,4.85,4.84,4.87,4.65,FALSE
"293",524134,"Venice",33.99826,-118.46464,"Private room",2,"$286.00",TRUE,13,4.92,4.85,4.85,4.85,4.85,4.62,4.69,FALSE
"294",692712,"Venice",33.99436,-118.47841,"Entire home/apt",10,"$140.00",TRUE,452,4.54,4.65,4.52,4.85,4.81,4.8,4.54,FALSE
"295",584489,"Calabasas",34.12602,-118.65684,"Entire home/apt",4,"$200.00",TRUE,93,4.92,4.92,4.95,4.97,4.97,4.96,4.88,TRUE
"296",693634,"Del Rey",33.98435,-118.42873,"Shared room",4,"$199.00",TRUE,102,4.83,4.82,4.87,4.92,4.85,4.83,4.81,FALSE
"297",693919,"North Hollywood",34.17607,-118.37483,"Entire home/apt",4,"$220.00",TRUE,24,4.67,4.88,4.83,4.96,4.96,4.58,4.58,FALSE
"298",696051,"Topanga",34.08821,-118.60282,"Entire home/apt",3,"$159.00",TRUE,480,4.94,4.97,4.91,4.96,4.97,4.95,4.85,TRUE
"299",526012,"Venice",33.99518,-118.46315,"Entire home/apt",2,"$240.00",TRUE,365,4.96,4.98,4.93,4.96,4.98,4.98,4.77,FALSE
"300",527222,"Santa Monica",34.03269,-118.49377,"Entire home/apt",8,"$169.00",TRUE,5,4.6,4.2,4.6,4.2,4.2,4.2,4.6,FALSE
"301",528357,"Burbank",34.16533,-118.35153,"Private room",2,"$99.00",TRUE,42,4.95,4.93,4.71,4.98,5,4.98,4.95,FALSE
"302",531327,"Mid-Wilshire",34.06276,-118.35221,"Private room",2,"$60.00",TRUE,471,4.89,4.9,4.82,4.94,4.96,4.91,4.85,FALSE
"303",696061,"Venice",33.99254,-118.47777,"Entire home/apt",6,"$85.00",TRUE,371,4.5,4.69,4.42,4.87,4.85,4.81,4.55,FALSE
"304",696078,"Venice",33.99266,-118.47685,"Entire home/apt",9,"$125.00",TRUE,451,4.59,4.7,4.47,4.86,4.85,4.83,4.58,FALSE
"305",697178,"Topanga",34.0962,-118.61714,"Entire home/apt",2,"$110.00",TRUE,489,4.63,4.69,4.39,4.89,4.84,4.87,4.55,TRUE
"306",585338,"Echo Park",34.07854,-118.26452,"Entire home/apt",3,"$450.00",TRUE,19,5,4.89,5,5,5,4.95,4.79,FALSE
"307",698357,"West Hollywood",34.08595,-118.3779,"Entire home/apt",2,"$163.00",TRUE,573,4.83,4.86,4.77,4.94,4.93,4.98,4.81,TRUE
"308",533646,"Hollywood",34.10038,-118.33003,"Private room",2,"$61.00",TRUE,605,4.72,4.84,4.8,4.89,4.92,4.68,4.77,FALSE
"309",586709,"Echo Park",34.09322,-118.25024,"Private room",2,"$150.00",TRUE,76,4.83,4.73,4.87,4.97,4.99,4.97,4.79,FALSE
"310",533884,"El Segundo",33.91961,-118.42146,"Private room",2,"$80.00",TRUE,402,4.79,4.85,4.9,4.94,4.89,4.89,4.79,TRUE
"311",534552,"Silver Lake",34.08523,-118.27088,"Entire home/apt",2,"$264.00",TRUE,9,4.67,4.67,4.78,4.89,4.22,4.89,4.67,FALSE
"312",535498,"Santa Monica",34.02163,-118.45105,"Entire home/apt",5,"$386.00",TRUE,13,5,4.92,4.85,5,5,4.85,4.85,FALSE
"313",700798,"Silver Lake",34.09478,-118.25644,"Private room",3,"$135.00",TRUE,84,4.58,4.56,4.23,4.81,4.83,4.85,4.45,TRUE
"314",704727,"Silver Lake",34.09689,-118.25959,"Entire home/apt",3,"$135.00",TRUE,104,4.55,4.48,4.11,4.73,4.75,4.72,4.34,TRUE
"315",589056,"Hollywood",34.09517,-118.34399,"Entire home/apt",4,"$300.00",TRUE,8,5,5,4.88,5,5,5,4.88,FALSE
"316",707205,"Whittier",33.97886,-118.03569,"Entire home/apt",8,"$335.00",TRUE,179,4.71,4.8,4.69,4.88,4.85,4.66,4.68,FALSE
"317",537363,"Highland Park",34.11599,-118.18593,"Entire home/apt",5,"$160.00",TRUE,166,4.9,4.9,4.82,4.96,4.9,4.84,4.82,FALSE
"318",537446,"Hollywood",34.09955,-118.35216,"Private room",2,"$100.00",FALSE,1,5,5,5,5,5,5,5,FALSE
"319",589488,"Venice",34.00134,-118.46404,"Entire home/apt",4,"$750.00",TRUE,3,4.33,4.33,5,5,4.33,4.33,4.67,FALSE
"320",710420,"Mid-Wilshire",34.06791,-118.34731,"Private room",2,"$100.00",TRUE,37,4.54,4.59,4.16,4.84,4.78,4.92,4.51,FALSE
"321",710459,"Rowland Heights",33.987,-117.89577,"Private room",3,"$50.00",TRUE,10,4.9,4.89,4.89,5,4.89,4.89,4.78,FALSE
"322",713490,"Silver Lake",34.07783,-118.2766,"Entire home/apt",2,"$139.00",TRUE,24,4.92,4.92,4.79,4.88,5,4.83,4.71,FALSE
"323",589618,"Long Beach",33.75619,-118.13544,"Entire home/apt",5,"$276.00",TRUE,97,4.94,4.93,4.82,4.96,4.97,4.97,4.84,FALSE
"324",590936,"Lincoln Heights",34.07566,-118.22307,"Entire home/apt",2,"$95.00",TRUE,56,4.85,4.87,4.67,4.96,4.95,4.53,4.76,FALSE
"325",719115,"Panorama City",34.21665,-118.443,"Private room",1,"$50.00",TRUE,20,4.8,4.85,4.55,5,4.7,4.75,4.8,FALSE
"326",590957,"Redondo Beach",33.8634,-118.37026,"Private room",2,"$65.00",TRUE,318,4.92,4.95,4.96,4.93,4.96,4.87,4.9,FALSE
"327",720051,"Mid-City",34.0423,-118.35986,"Entire home/apt",2,"$75.00",TRUE,102,4.55,4.58,4.4,4.9,4.94,4.36,4.47,FALSE
"328",593043,"Santa Monica",34.00816,-118.46601,"Entire home/apt",6,"$600.00",TRUE,2,5,5,5,5,5,4,4,FALSE
"329",721679,"Westlake",34.07102,-118.26537,"Entire home/apt",4,"$95.00",TRUE,1,5,5,5,5,5,5,5,FALSE
"330",722233,"Venice",33.97552,-118.46128,"Entire home/apt",5,"$265.00",TRUE,17,4.94,4.8,4.8,5,5,4.9,4.7,FALSE
"331",594777,"Lincoln Heights",34.07645,-118.20635,"Entire home/apt",4,"$139.00",TRUE,107,4.72,4.76,4.74,4.9,4.85,4.43,4.7,TRUE
"332",723628,"Venice",33.99355,-118.47749,"Entire home/apt",6,"$189.00",TRUE,352,4.81,4.84,4.83,4.89,4.83,4.83,4.74,FALSE
"333",537542,"Carson",33.83054,-118.25119,"Private room",2,"$60.00",TRUE,59,4.53,4.6,4.48,4.67,4.61,4.49,4.52,TRUE
"334",537943,"Santa Monica",34.03269,-118.49377,"Entire home/apt",8,"$209.00",TRUE,1,5,5,3,4,5,5,5,FALSE
"335",596481,"Echo Park",34.06824,-118.25268,"Private room",2,"$63.00",TRUE,17,4.76,4.81,4.63,4.94,4.94,4.88,4.88,FALSE
"336",538568,"Echo Park",34.07937,-118.26531,"Entire home/apt",2,"$179.00",TRUE,62,4.79,4.83,4.93,4.88,4.88,4.83,4.63,FALSE
"337",538867,"Santa Monica",34.03269,-118.49377,"Entire home/apt",8,"$209.00",TRUE,4,4.75,4.75,4.5,4.75,5,5,4.5,FALSE
"338",598240,"Hermosa Beach",33.85675,-118.39704,"Entire home/apt",8,"$300.00",TRUE,25,4.86,4.95,4.73,4.86,4.95,4.91,4.82,FALSE
"339",602739,"Venice",33.99168,-118.46671,"Entire home/apt",4,"$190.00",TRUE,51,4.78,4.78,4.51,5,5,4.98,4.51,FALSE
"340",723906,"Santa Monica",34.03397,-118.46362,"Entire home/apt",6,"$275.00",TRUE,27,5,4.89,5,4.96,4.96,4.81,4.89,TRUE
"341",604321,"Alhambra",34.09372,-118.118,"Entire home/apt",4,"$95.00",TRUE,67,4.69,4.78,4.61,4.72,4.83,4.91,4.72,FALSE
"342",606190,"Echo Park",34.07154,-118.25271,"Entire home/apt",2,"$95.00",TRUE,3,5,5,4,5,5,5,5,FALSE
"343",723921,"Hollywood Hills",34.1069,-118.34078,"Entire home/apt",3,"$149.00",TRUE,78,4.78,4.76,4.62,4.91,4.91,4.92,4.72,FALSE
"344",540451,"Del Rey",33.99761,-118.41768,"Entire home/apt",2,"$65.00",FALSE,4,5,5,4.33,4.67,5,4.67,5,FALSE
"345",606666,"Venice",33.99357,-118.45584,"Entire home/apt",2,"$102.00",TRUE,259,4.83,4.82,4.84,4.97,4.94,4.88,4.66,FALSE
"346",542016,"Venice",33.99495,-118.4549,"Private room",2,"$129.00",TRUE,244,4.87,4.89,4.85,4.94,4.97,4.9,4.83,TRUE
"347",729486,"Playa del Rey",33.95375,-118.43756,"Entire home/apt",2,"$190.00",TRUE,16,4.47,4.67,4.13,4.64,4.57,4.71,4.29,FALSE
"348",546600,"Pacific Palisades",34.05249,-118.54963,"Entire home/apt",7,"$450.00",TRUE,11,4.75,4.67,5,4.67,4.83,5,4.67,FALSE
"349",611542,"Hollywood Hills West",34.11037,-118.38294,"Entire home/apt",4,"$525.00",TRUE,26,4.73,4.9,4.85,4.89,5,4.89,4.79,FALSE
"350",546663,"Rancho Park",34.03327,-118.42568,"Entire home/apt",6,"$400.00",TRUE,17,4.94,4.94,4.94,5,4.93,5,4.93,FALSE
"351",552851,"Del Rey",33.98854,-118.43798,"Entire home/apt",6,"$215.00",TRUE,7,4.71,4.67,4.83,5,4.83,4.5,4.5,FALSE
"352",729630,"Agoura Hills",34.15725,-118.73446,"Private room",2,"$104.00",TRUE,71,4.56,4.58,4.23,4.72,4.76,4.82,4.65,FALSE
